:ID,:LABEL,entity_type,canonical_name,normalized_name,aliases,source_types,source_records:int,properties_json
DrugClass::cyp3a4诱导剂,DrugClass,DrugClass,CYP3A4诱导剂,cyp3a4诱导剂,CYP 3A4 诱导剂|CYP 3A4诱导剂|CYP3A4诱导剂,pdf|structured|unstructured,74,{}
DrugClass::cyp3a4诱导剂或抑制剂,DrugClass,DrugClass,CYP3A4诱导剂或抑制剂,cyp3a4诱导剂或抑制剂,CYP3A4诱导剂或抑制剂,unstructured,1,{}
DrugClass::cyp3a4诱导物,DrugClass,DrugClass,CYP3A4诱导物,cyp3a4诱导物,CYP3A4诱导物,unstructured,1,{}
DrugClass::cyp3a4酶,DrugClass,DrugClass,CYP3A4酶,cyp3a4酶,CYP3A4酶,pdf|unstructured,6,{}
DrugClass::cyp3a4酶代谢药物,DrugClass,DrugClass,CYP3A4酶代谢药物,cyp3a4酶代谢药物,CYP3A4酶代谢药物,pdf|structured,3,{}
DrugClass::cyp3a4酶底物,DrugClass,DrugClass,CYP3A4酶底物,cyp3a4酶底物,CYP3A4酶底物,pdf|structured,2,{}
DrugClass::cyp3a4酶弱抑制剂,DrugClass,DrugClass,CYP3A4酶弱抑制剂,cyp3a4酶弱抑制剂,CYP3A4酶弱抑制剂,pdf,1,{}
DrugClass::cyp3a4酶强抑制剂,DrugClass,DrugClass,CYP3A4酶强抑制剂,cyp3a4酶强抑制剂,CYP3A4酶强抑制剂,pdf,1,{}
DrugClass::cyp3a4酶抑制剂,DrugClass,DrugClass,CYP3A4酶抑制剂,cyp3a4酶抑制剂,CYP 3A4酶抑制剂|CYP3A4 酶抑制剂|CYP3A4酶抑制剂,pdf|structured|unstructured,17,{}
DrugClass::cyp3a4酶抑制药,DrugClass,DrugClass,CYP3A4酶抑制药,cyp3a4酶抑制药,CYP3A4酶抑制药,pdf,1,{}
DrugClass::cyp3a4酶诱导剂,DrugClass,DrugClass,CYP3A4酶诱导剂,cyp3a4酶诱导剂,CYP3A4 酶诱导剂|CYP3A4酶诱导剂,pdf|structured|unstructured,10,{}
DrugClass::cyp3a5,DrugClass,DrugClass,CYP3A5,cyp3a5,CYP3A5,pdf|unstructured,7,{}
DrugClass::cyp3a5底物,DrugClass,DrugClass,CYP3A5底物,cyp3a5底物,CYP3A5底物,unstructured,1,{}
DrugClass::cyp3a5抑制剂,DrugClass,DrugClass,CYP3A5抑制剂,cyp3a5抑制剂,CYP3A5抑制剂,pdf,1,{}
DrugClass::cyp3a7,DrugClass,DrugClass,CYP3A7,cyp3a7,CYP3A7,unstructured,1,{}
DrugClass::cyp3a中度抑制剂,DrugClass,DrugClass,CYP3A中度抑制剂,cyp3a中度抑制剂,CYP3A中度抑制剂,unstructured,1,{}
DrugClass::cyp3a中效抑制剂,DrugClass,DrugClass,CYP3A中效抑制剂,cyp3a中效抑制剂,CYP3A中效抑制剂,unstructured,4,{}
DrugClass::cyp3a中等或强效诱导剂,DrugClass,DrugClass,CYP3A中等或强效诱导剂,cyp3a中等或强效诱导剂,CYP3A中等或强效诱导剂,pdf|unstructured,2,{}
DrugClass::cyp3a代谢底物,DrugClass,DrugClass,CYP3A代谢底物,cyp3a代谢底物,CYP3A代谢底物,pdf,1,{}
DrugClass::cyp3a代谢药品,DrugClass,DrugClass,CYP3A代谢药品,cyp3a代谢药品,CYP3A代谢药品,unstructured,1,{}
DrugClass::cyp3a代谢药物,DrugClass,DrugClass,CYP3A代谢药物,cyp3a代谢药物,CYP3A代谢药物,pdf,1,{}
DrugClass::cyp3a和pgp中效诱导剂,DrugClass,DrugClass,CYP3A和P-gp中效诱导剂,cyp3a和pgp中效诱导剂,CYP3A和P-gp中效诱导剂,structured,1,{}
DrugClass::cyp3a和pgp强诱导剂,DrugClass,DrugClass,CYP3A和P-gp强诱导剂,cyp3a和pgp强诱导剂,CYP3A和P-gp强诱导剂,structured,1,{}
DrugClass::cyp3a底物,DrugClass,DrugClass,CYP3A底物,cyp3a底物,CYP3A底物,pdf|structured|unstructured,11,{}
DrugClass::cyp3a强中弱抑制剂,DrugClass,DrugClass,CYP3A强/中/弱抑制剂,cyp3a强中弱抑制剂,CYP3A强/中/弱抑制剂,unstructured,6,{}
DrugClass::cyp3a强中效抑制剂,DrugClass,DrugClass,CYP3A强/中效抑制剂,cyp3a强中效抑制剂,CYP3A强/中效抑制剂,unstructured,2,{}
DrugClass::cyp3a强中效诱导剂,DrugClass,DrugClass,CYP3A强/中效诱导剂,cyp3a强中效诱导剂,CYP3A强/中效诱导剂,unstructured,7,{}
DrugClass::cyp3a强抑制剂,DrugClass,DrugClass,CYP3A强抑制剂,cyp3a强抑制剂,CYP3A强抑制剂,pdf|structured|unstructured,11,{}
DrugClass::cyp3a强效抑制剂,DrugClass,DrugClass,CYP3A强效抑制剂,cyp3a强效抑制剂,CYP3A强效抑制剂,unstructured,1,{}
DrugClass::cyp3a强效诱导剂,DrugClass,DrugClass,CYP3A强效诱导剂,cyp3a强效诱导剂,CYP3A强效诱导剂,unstructured,1,{}
DrugClass::cyp3a强诱导剂,DrugClass,DrugClass,CYP3A强诱导剂,cyp3a强诱导剂,CYP3A强诱导剂,pdf|unstructured,14,{}
DrugClass::cyp3a抑制剂,DrugClass,DrugClass,CYP3A抑制剂,cyp3a抑制剂,CYP3A强/中效抑制剂|CYP3A抑制剂,pdf|structured|unstructured,33,{}
DrugClass::cyp3a诱导剂,DrugClass,DrugClass,CYP3A诱导剂,cyp3a诱导剂,CYP3A强/中效诱导剂|CYP3A诱导剂,pdf|structured|unstructured,26,{}
DrugClass::cyp3a调节剂,DrugClass,DrugClass,CYP3A调节剂,cyp3a调节剂,CYP3A调节剂,unstructured,1,{}
DrugClass::cyp3a酶,DrugClass,DrugClass,CYP3A酶,cyp3a酶,CYP3A|CYP3A酶,pdf|unstructured,2,{}
DrugClass::cyp3a酶中等或强效抑制剂,DrugClass,DrugClass,CYP3A酶中等或强效抑制剂,cyp3a酶中等或强效抑制剂,CYP3A酶中等或强效抑制剂,pdf|unstructured,2,{}
DrugClass::cyp3a酶强抑制剂,DrugClass,DrugClass,CYP3A酶强抑制剂,cyp3a酶强抑制剂,CYP3A酶强抑制剂,pdf,1,{}
DrugClass::cyp3a酶强诱导剂,DrugClass,DrugClass,CYP3A酶强诱导剂,cyp3a酶强诱导剂,CYP3A酶强诱导剂,pdf,1,{}
DrugClass::cyp3a酶系底物,DrugClass,DrugClass,CYP3A酶系底物,cyp3a酶系底物,CYP3A酶系底物,pdf,1,{}
DrugClass::cyp3a酶系统抑制剂,DrugClass,DrugClass,CYP3A酶系统抑制剂,cyp3a酶系统抑制剂,CYP3A酶系统抑制剂,pdf,1,{}
DrugClass::cyp450,DrugClass,DrugClass,CYP450,cyp450,CYP450|细胞色素P450酶,pdf|unstructured,8,{}
DrugClass::cyp4501a,DrugClass,DrugClass,CYP4501A,cyp4501a,CYP4501A,pdf,1,{}
DrugClass::cyp4502b,DrugClass,DrugClass,CYP4502B,cyp4502b,CYP4502B,pdf,1,{}
DrugClass::cyp4502e1,DrugClass,DrugClass,CYP4502E1,cyp4502e1,CYP4502E1,pdf,1,{}
DrugClass::cyp4503a,DrugClass,DrugClass,CYP4503A,cyp4503a,CYP4503A,pdf,1,{}
DrugClass::cyp450s,DrugClass,DrugClass,CYP450s,cyp450s,CYP450s,pdf,1,{}
DrugClass::cyp450代谢药物,DrugClass,DrugClass,CYP450代谢药物,cyp450代谢药物,CYP450代谢药物,unstructured,1,{}
DrugClass::cyp450同工酶,DrugClass,DrugClass,CYP450同工酶,cyp450同工酶,CYP450同工酶,unstructured,2,{}
DrugClass::cyp450抑制剂,DrugClass,DrugClass,CYP450抑制剂,cyp450抑制剂,CYP450抑制剂,pdf|unstructured,2,{}
DrugClass::cyp450诱导剂,DrugClass,DrugClass,CYP450诱导剂,cyp450诱导剂,CYP450诱导剂,pdf|unstructured,5,{}
DrugClass::cyp450酶,DrugClass,DrugClass,CYP450酶,cyp450酶,CYP450酶|P450细胞色素异体,pdf|structured|unstructured,11,{}
DrugClass::cyp450酶代谢药物,DrugClass,DrugClass,CYP450酶代谢药物,cyp450酶代谢药物,CYP450酶代谢药物,unstructured,1,{}
DrugClass::cyp450酶底物,DrugClass,DrugClass,CYP450酶底物,cyp450酶底物,CYP450酶底物,unstructured,2,{}
DrugClass::cyp450酶底物药物,DrugClass,DrugClass,CYP450酶底物药物,cyp450酶底物药物,CYP450酶底物药物,unstructured,1,{}
DrugClass::cyp450酶抑制剂,DrugClass,DrugClass,CYP450酶抑制剂,cyp450酶抑制剂,CYP450酶抑制剂,pdf|unstructured,4,{}
DrugClass::cyp450酶活性药物,DrugClass,DrugClass,CYP450酶活性药物,cyp450酶活性药物,CYP450酶活性药物,pdf,1,{}
DrugClass::cyp450酶的诱导剂,DrugClass,DrugClass,CYP450酶的诱导剂,cyp450酶的诱导剂,CYP450酶的诱导剂,unstructured,1,{}
DrugClass::cyp450酶系,DrugClass,DrugClass,CYP450酶系,cyp450酶系,CYP450s|CYP450酶系,pdf|unstructured,4,{}
DrugClass::cyp450酶系抑制剂,DrugClass,DrugClass,CYP450酶系抑制剂,cyp450酶系抑制剂,CYP450酶系抑制剂,unstructured,1,{}
DrugClass::cyp450酶系统,DrugClass,DrugClass,CYP450酶系统,cyp450酶系统,CYP450酶系统,unstructured,1,{}
DrugClass::cyp450酶系统底物,DrugClass,DrugClass,CYP450酶系统底物,cyp450酶系统底物,CYP450酶系统底物,structured,1,{}
DrugClass::cyp450酶系统抑制剂,DrugClass,DrugClass,CYP450酶系统抑制剂,cyp450酶系统抑制剂,CYP450酶系统抑制剂,structured,1,{}
DrugClass::cyp450酶系统诱导剂,DrugClass,DrugClass,CYP450酶系统诱导剂,cyp450酶系统诱导剂,CYP450酶系统诱导剂,structured,1,{}
DrugClass::cyp450酶系诱导剂,DrugClass,DrugClass,CYP450酶系诱导剂,cyp450酶系诱导剂,CYP450酶系诱导剂,unstructured,1,{}
DrugClass::cyp450酶诱导剂,DrugClass,DrugClass,CYP450酶诱导剂,cyp450酶诱导剂,CYP450酶诱导剂,pdf|unstructured,4,{}
DrugClass::cyp4a1,DrugClass,DrugClass,CYP4A1,cyp4a1,CYP4A1,pdf,1,{}
DrugClass::cyp4a3,DrugClass,DrugClass,CYP4A3,cyp4a3,CYP4A3,pdf,1,{}
DrugClass::cyp4f1,DrugClass,DrugClass,CYP4F1,cyp4f1,CYP4F1,pdf,1,{}
DrugClass::cyp4f2,DrugClass,DrugClass,CYP4F2,cyp4f2,CYP4F2,unstructured,2,{}
DrugClass::cyp4f4,DrugClass,DrugClass,CYP4F4,cyp4f4,CYP4F4,pdf,1,{}
DrugClass::cyp代谢酶,DrugClass,DrugClass,CYP代谢酶,cyp代谢酶,CYP代谢酶,pdf,2,{}
DrugClass::cyp同工酶诱导剂,DrugClass,DrugClass,CYP同工酶诱导剂,cyp同工酶诱导剂,CYP同工酶诱导剂,unstructured,1,{}
DrugClass::cyp底物,DrugClass,DrugClass,CYP底物,cyp底物,CYP底物,pdf|unstructured,3,{}
DrugClass::cyp底物药物,DrugClass,DrugClass,CYP底物药物,cyp底物药物,CYP底物药物,unstructured,1,{}
DrugClass::cyp强诱导剂,DrugClass,DrugClass,CYP强诱导剂,cyp强诱导剂,CYP强诱导剂,pdf,1,{}
DrugClass::cyp抑制剂,DrugClass,DrugClass,CYP抑制剂,cyp抑制剂,CYP抑制剂,pdf|unstructured,7,{}
DrugClass::cyp诱导剂,DrugClass,DrugClass,CYP诱导剂,cyp诱导剂,CYP诱导剂,pdf|unstructured,4,{}
DrugClass::cyp酶,DrugClass,DrugClass,CYP酶,cyp酶,CYP酶,pdf|unstructured,7,{}
DrugClass::cyp酶底物药物,DrugClass,DrugClass,CYP酶底物药物,cyp酶底物药物,CYP酶底物药物,unstructured,1,{}
DrugClass::cyp酶抑制剂,DrugClass,DrugClass,CYP酶抑制剂,cyp酶抑制剂,CYP酶抑制剂,pdf|unstructured,2,{}
DrugClass::cyp酶系诱导剂,DrugClass,DrugClass,CYP酶系诱导剂,cyp酶系诱导剂,CYP酶系诱导剂,unstructured,1,{}
DrugClass::cyp酶诱导剂,DrugClass,DrugClass,CYP酶诱导剂,cyp酶诱导剂,CYP酶诱导剂,pdf|unstructured,4,{}
DrugClass::cyp酶诱导药物,DrugClass,DrugClass,CYP酶诱导药物,cyp酶诱导药物,CYP酶诱导药物,unstructured,1,{}
DrugClass::cytp4502d6代谢药物,DrugClass,DrugClass,CYTP4502D6代谢药物,cytp4502d6代谢药物,CYTP4502D6代谢药物,structured,1,{}
DrugClass::cyp2b10,DrugClass,DrugClass,Cyp2b10,cyp2b10,Cyp2b10,pdf,1,{}
DrugClass::c类药物,DrugClass,DrugClass,C类药物,c类药物,C类|C类药物,pdf,1,{}
DrugClass::daa,DrugClass,DrugClass,DAA,daa,DAA,pdf,2,{}
DrugClass::daas,DrugClass,DrugClass,DAAs,daas,DAAs,pdf|unstructured,4,{}
DrugClass::daa药物,DrugClass,DrugClass,DAA药物,daa药物,DAA药物,unstructured,1,{}
DrugClass::dci,DrugClass,DrugClass,DCI,dci,DCI,pdf,1,{}
DrugClass::dhps类,DrugClass,DrugClass,DHPs类,dhps类,DHPs类,pdf,3,{}
DrugClass::dna合成抑制类免疫抑制药,DrugClass,DrugClass,DNA合成抑制类免疫抑制药,dna合成抑制类免疫抑制药,DNA合成抑制类免疫抑制药,pdf,1,{}
DrugClass::doac,DrugClass,DrugClass,DOAC,doac,DOAC,unstructured,3,{}
DrugClass::doacs,DrugClass,DrugClass,DOACs,doacs,DOACs,unstructured,1,{}
DrugClass::dpp8,DrugClass,DrugClass,DPP-8,dpp8,DPP-8,unstructured,1,{}
DrugClass::dpp9,DrugClass,DrugClass,DPP-9,dpp9,DPP-9,unstructured,1,{}
DrugClass::dpp4抑制剂,DrugClass,DrugClass,DPP4抑制剂,dpp4抑制剂,DPP-4 抑制剂|DPP-4抑制剂|DPP4抑制剂|二肽基肽酶4抑制剂,pdf|unstructured,79,{}
DrugClass::dpp4抑制药,DrugClass,DrugClass,DPP4抑制药,dpp4抑制药,DPP4抑制药,pdf,1,{}
DrugClass::egfrtki,DrugClass,DrugClass,EGFR-TKI,egfrtki,EGFR-TKI|表皮生长因子受体酪氨酸激酶抑制剂,pdf|unstructured,6,{}
DrugClass::egfrtkis,DrugClass,DrugClass,EGFR-TKIs,egfrtkis,EGFR-TKIs,unstructured,3,{}
DrugClass::egfr抑制剂,DrugClass,DrugClass,EGFR抑制剂,egfr抑制剂,EGFR抑制剂,unstructured,1,{}
DrugClass::ephx2,DrugClass,DrugClass,EPHX2,ephx2,EPHX2,pdf,1,{}
DrugClass::fmo,DrugClass,DrugClass,FMO,fmo,FMO,unstructured,1,{}
DrugClass::glp1受体激动剂,DrugClass,DrugClass,GLP-1受体激动剂,glp1受体激动剂,GLP-1受体激动剂,pdf|unstructured,11,{}
DrugClass::glp1激动药,DrugClass,DrugClass,GLP-1激动药,glp1激动药,GLP-1激动药,pdf,1,{}
DrugClass::gpiibiiia拮抗剂,DrugClass,DrugClass,GPIIb/IIIa拮抗剂,gpiibiiia拮抗剂,GPIIb/IIIa拮抗剂,structured,1,{}
DrugClass::gst,DrugClass,DrugClass,GST,gst,GST,pdf,2,{}
DrugClass::gt₁,DrugClass,DrugClass,GT₁,gt₁,GT₁,pdf,1,{}
DrugClass::gt₂,DrugClass,DrugClass,GT₂,gt₂,GT₂,pdf,1,{}
DrugClass::gnrh激动剂,DrugClass,DrugClass,GnRH激动剂,gnrh激动剂,GnRH激动剂,unstructured,1,{}
DrugClass::h1受体阻断剂,DrugClass,DrugClass,H1-受体阻断剂,h1受体阻断剂,H1-受体阻断剂,pdf,1,{}
DrugClass::h1受体阻断药,DrugClass,DrugClass,H1-受体阻断药,h1受体阻断药,H1-受体阻断药,structured,1,{}
DrugClass::h1受体拮抗药,DrugClass,DrugClass,H1受体拮抗药,h1受体拮抗药,H1受体拮抗药,pdf,2,{}
DrugClass::h1受体阻滞剂,DrugClass,DrugClass,H1受体阻滞剂,h1受体阻滞剂,H1受体阻滞剂,pdf,1,{}
DrugClass::h1抗组胺药,DrugClass,DrugClass,H1抗组胺药,h1抗组胺药,H1抗组胺药,unstructured,1,{}
DrugClass::h1拮抗剂,DrugClass,DrugClass,H1拮抗剂,h1拮抗剂,H1拮抗剂,unstructured,29,{}
DrugClass::h2受体阻滞剂,DrugClass,DrugClass,H2-受体阻滞剂,h2受体阻滞剂,H2-受体阻滞剂|H2受体阻滞剂,pdf|structured|unstructured,17,{}
DrugClass::h2受体拮抗剂,DrugClass,DrugClass,H2受体拮抗剂,h2受体拮抗剂,H2-受体拮抗剂|H2受体拮抗剂,pdf|structured|unstructured,50,{}
DrugClass::h2受体拮抗药,DrugClass,DrugClass,H2受体拮抗药,h2受体拮抗药,H2受体拮抗药,pdf|unstructured,6,{}
DrugClass::h2受体阻断剂,DrugClass,DrugClass,H2受体阻断剂,h2受体阻断剂,H2受体阻断剂,pdf|unstructured,3,{}
DrugClass::h2受体阻断药,DrugClass,DrugClass,H2受体阻断药,h2受体阻断药,H2受体阻断药,pdf,3,{}
DrugClass::h2受体阻滞药,DrugClass,DrugClass,H2受体阻滞药,h2受体阻滞药,H2受体阻滞药,pdf,2,{}
DrugClass::h2抗组胺药,DrugClass,DrugClass,H2抗组胺药,h2抗组胺药,H2抗组胺药,unstructured,1,{}
DrugClass::h2拮抗体,DrugClass,DrugClass,H2拮抗体,h2拮抗体,H2拮抗体,structured,1,{}
DrugClass::h2拮抗剂,DrugClass,DrugClass,H2拮抗剂,h2拮抗剂,H2-拮抗剂|H2拮抗剂,pdf|structured,4,{}
DrugClass::hcv蛋白酶抑制剂,DrugClass,DrugClass,HCV蛋白酶抑制剂,hcv蛋白酶抑制剂,HCV蛋白酶抑制剂,pdf,1,{}
DrugClass::hcv蛋白酶抑制药,DrugClass,DrugClass,HCV蛋白酶抑制药,hcv蛋白酶抑制药,HCV蛋白酶抑制药,pdf,1,{}
DrugClass::her1egfr抑制剂,DrugClass,DrugClass,HER1/EGFR抑制剂,her1egfr抑制剂,HER1/EGFR抑制剂,pdf,1,{}
DrugClass::hgfr抑制剂,DrugClass,DrugClass,HGFR抑制剂,hgfr抑制剂,HGFR抑制剂,pdf,1,{}
DrugClass::hiv1整合酶链转移酶抑制剂,DrugClass,DrugClass,HIV-1整合酶链转移酶抑制剂,hiv1整合酶链转移酶抑制剂,HIV-1整合酶链转移酶抑制剂,unstructured,1,{}
DrugClass::hiv1蛋白酶抑制剂,DrugClass,DrugClass,HIV-1蛋白酶抑制剂,hiv1蛋白酶抑制剂,HIV-1蛋白酶抑制剂,pdf,1,{}
DrugClass::hiv1蛋白酶抑制药,DrugClass,DrugClass,HIV-1蛋白酶抑制药,hiv1蛋白酶抑制药,HIV-1蛋白酶抑制药,pdf,1,{}
DrugClass::hiv蛋白酶抑制剂,DrugClass,DrugClass,HIV蛋白酶抑制剂,hiv蛋白酶抑制剂,HIV-蛋白酶抑制剂|HIV蛋白酶抑制剂,pdf|structured|unstructured,31,{}
DrugClass::hiv蛋白酶抑制剂类抗艾滋病药物,DrugClass,DrugClass,HIV蛋白酶抑制剂类抗艾滋病药物,hiv蛋白酶抑制剂类抗艾滋病药物,HIV蛋白酶抑制剂类抗艾滋病药物,structured,4,{}
DrugClass::hiv蛋白酶抑制药,DrugClass,DrugClass,HIV蛋白酶抑制药,hiv蛋白酶抑制药,HIV蛋白酶抑制药,pdf|unstructured,2,{}
DrugClass::hmgcoa还原酶抑制剂,DrugClass,DrugClass,HMG-CoA还原酶抑制剂,hmgcoa还原酶抑制剂,HMG-COA还原酶抑制剂|HMG-CoA还原酶抑制剂|HMGCoA还原酶抑制剂|羟甲基戊二酰辅酶A还原酶抑制剂,pdf|structured|unstructured,48,{}
DrugClass::hmg辅酶a还原酶抑制剂,DrugClass,DrugClass,HMG-辅酶A还原酶抑制剂,hmg辅酶a还原酶抑制剂,HMG-辅酶A还原酶抑制剂,pdf,1,{}
DrugClass::hmgcoa抑制剂,DrugClass,DrugClass,HMGCoA抑制剂,hmgcoa抑制剂,HMGCoA抑制剂,pdf,1,{}
DrugClass::h受体阻断剂,DrugClass,DrugClass,H受体阻断剂,h受体阻断剂,H受体阻断剂,pdf,1,{}
DrugClass::h受体阻断药,DrugClass,DrugClass,H受体阻断药,h受体阻断药,H受体阻断药,pdf,1,{}
DrugClass::h受体阻滞剂,DrugClass,DrugClass,H受体阻滞剂,h受体阻滞剂,H受体阻滞剂,pdf,5,{}
DrugClass::ia类抗心律失常药,DrugClass,DrugClass,IA类抗心律失常药,ia类抗心律失常药,IA类抗心律失常药|Ia类抗心律失常药,pdf|structured|unstructured,8,{}
DrugClass::ib类,DrugClass,DrugClass,IB类,ib类,IB类,unstructured,1,{}
DrugClass::ic类,DrugClass,DrugClass,IC类,ic类,IC类,unstructured,1,{}
DrugClass::iii类aad,DrugClass,DrugClass,III类AAD,iii类aad,III类AAD,unstructured,1,{}
DrugClass::iii类抗心律失常药,DrugClass,DrugClass,III类抗心律失常药,iii类抗心律失常药,III 类抗心律失常药|III类抗心律失常药,structured|unstructured,7,{}
DrugClass::iii类抗心律失常药物,DrugClass,DrugClass,III类抗心律失常药物,iii类抗心律失常药物,III类抗心律失常药物,unstructured,1,{}
DrugClass::iv类抗心律失常药,DrugClass,DrugClass,IV类抗心律失常药,iv类抗心律失常药,IV类抗心律失常药,unstructured,1,{}
DrugClass::ib类抗心律失常药,DrugClass,DrugClass,Ib类抗心律失常药,ib类抗心律失常药,Ib类抗心律失常药,pdf|structured,2,{}
DrugClass::ib类药物,DrugClass,DrugClass,Ib类药物,ib类药物,Ib类抗心律失常药|Ib类药物,structured,1,{}
DrugClass::ic类抗心律失常药,DrugClass,DrugClass,Ic类抗心律失常药,ic类抗心律失常药,Ic类抗心律失常药,pdf|unstructured,2,{}
DrugClass::ic类抗心律失常药物,DrugClass,DrugClass,Ic类抗心律失常药物,ic类抗心律失常药物,Ic类抗心律失常药物,pdf,1,{}
DrugClass::i相酶,DrugClass,DrugClass,I相酶,i相酶,I相酶,pdf,1,{}
DrugClass::i类抗心律失常药,DrugClass,DrugClass,I类抗心律失常药,i类抗心律失常药,I 类抗心律失常药|I类抗心律失常药,pdf|unstructured,4,{}
DrugClass::i类抗心律失常药物,DrugClass,DrugClass,I类抗心律失常药物,i类抗心律失常药物,I类抗心律失常药物,structured|unstructured,6,{}
DrugClass::lhrh拮抗剂,DrugClass,DrugClass,LHRH拮抗剂,lhrh拮抗剂,LHRH拮抗剂,unstructured,1,{}
DrugClass::lhrh类似物,DrugClass,DrugClass,LHRH类似物,lhrh类似物,LHRH类似物,pdf,1,{}
DrugClass::lmwh,DrugClass,DrugClass,LMWH,lmwh,LMWH,unstructured,1,{}
DrugClass::m胆碱受体阻断药,DrugClass,DrugClass,M-胆碱受体阻断药,m胆碱受体阻断药,M-胆碱受体阻断药,structured,1,{}
DrugClass::mao,DrugClass,DrugClass,MAO,mao,MAO,unstructured,1,{}
DrugClass::maoa抑制剂,DrugClass,DrugClass,MAO-A抑制剂,maoa抑制剂,MAO-A抑制剂,structured|unstructured,3,{}
DrugClass::maob抑制剂,DrugClass,DrugClass,MAO-B抑制剂,maob抑制剂,MAO-B抑制剂,unstructured,2,{}
DrugClass::maoi,DrugClass,DrugClass,MAOI,maoi,MAOI|单胺氧化酶抑制剂,pdf|structured|unstructured,7,{}
DrugClass::maois,DrugClass,DrugClass,MAOIs,maois,MAOIs,pdf,1,{}
DrugClass::maoi类药,DrugClass,DrugClass,MAOI类药,maoi类药,MAOI类药,pdf,1,{}
DrugClass::maoi类药物,DrugClass,DrugClass,MAOI类药物,maoi类药物,MAOI类药物,pdf,1,{}
DrugClass::maoz,DrugClass,DrugClass,MAOZ,maoz,MAOZ,pdf,1,{}
DrugClass::mao抑制剂,DrugClass,DrugClass,MAO抑制剂,mao抑制剂,MAO抑制剂,pdf|structured|unstructured,11,{}
DrugClass::mate1,DrugClass,DrugClass,MATE1,mate1,MATE1,pdf|unstructured,5,{}
DrugClass::mate1底物,DrugClass,DrugClass,MATE1底物,mate1底物,MATE1底物,unstructured,1,{}
DrugClass::mate2k,DrugClass,DrugClass,MATE2-K,mate2k,MATE-2K|MATE2-K|MATE2K,pdf|unstructured,4,{}
DrugClass::mates,DrugClass,DrugClass,MATES,mates,MATES,unstructured,2,{}
DrugClass::mdr1,DrugClass,DrugClass,MDR1,mdr1,MDR1,pdf,1,{}
DrugClass::met抑制剂,DrugClass,DrugClass,MET抑制剂,met抑制剂,MET抑制剂,unstructured,1,{}
DrugClass::mrp1,DrugClass,DrugClass,MRP1,mrp1,MRP1,pdf,1,{}
DrugClass::mrp2,DrugClass,DrugClass,MRP2,mrp2,MRP2,pdf|unstructured,9,{}
DrugClass::mrp2底物,DrugClass,DrugClass,MRP2底物,mrp2底物,MRP2底物,unstructured,1,{}
DrugClass::mrp3,DrugClass,DrugClass,MRP3,mrp3,MRP3,unstructured,1,{}
DrugClass::m受体阻断剂,DrugClass,DrugClass,M受体阻断剂,m受体阻断剂,M受体阻断剂,pdf,1,{}
DrugClass::na重摄取抑制剂,DrugClass,DrugClass,NA重摄取抑制剂,na重摄取抑制剂,NA重摄取抑制剂,pdf,1,{}
DrugClass::nk1拮抗剂,DrugClass,DrugClass,NK-1拮抗剂,nk1拮抗剂,NK-1拮抗剂,unstructured,2,{}
DrugClass::nnrti,DrugClass,DrugClass,NNRTI,nnrti,NNRTI,pdf,4,{}
DrugClass::nnrtis,DrugClass,DrugClass,NNRTIs,nnrtis,NNRTIs,pdf,4,{}
DrugClass::noacs,DrugClass,DrugClass,NOACs,noacs,NOACs|新型口服抗凝药,pdf|unstructured,9,{}
DrugClass::nrti类药物,DrugClass,DrugClass,NRTI类药物,nrti类药物,NRTI类药物,pdf,1,{}
DrugClass::ns34a抑制剂,DrugClass,DrugClass,NS3/4A抑制剂,ns34a抑制剂,NS3/4A抑制剂,pdf,1,{}
DrugClass::ns34a蛋白酶抑制剂,DrugClass,DrugClass,NS3/4A蛋白酶抑制剂,ns34a蛋白酶抑制剂,NS3/4A蛋白酶抑制剂,pdf|unstructured,6,{}
DrugClass::ns5a抑制剂,DrugClass,DrugClass,NS5A抑制剂,ns5a抑制剂,NS5A抑制剂,pdf|unstructured,8,{}
DrugClass::ns5b抑制剂,DrugClass,DrugClass,NS5B抑制剂,ns5b抑制剂,NS5B抑制剂,pdf,2,{}
DrugClass::ns5b核苷类聚合酶抑制剂,DrugClass,DrugClass,NS5B核苷类聚合酶抑制剂,ns5b核苷类聚合酶抑制剂,NS5B核苷类聚合酶抑制剂,pdf,1,{}
DrugClass::ns5b聚合酶抑制剂,DrugClass,DrugClass,NS5B聚合酶抑制剂,ns5b聚合酶抑制剂,NS5B聚合酶抑制剂,pdf|unstructured,5,{}
DrugClass::nsaid,DrugClass,DrugClass,NSAID,nsaid,NSAID,unstructured,2,{}
DrugClass::nsaids,DrugClass,DrugClass,NSAIDs,nsaids,NSAIDs|非甾体类抗炎药,pdf|structured|unstructured,11,{}
DrugClass::nsaids类药物,DrugClass,DrugClass,NSAIDs类药物,nsaids类药物,NSAIDs类药物,unstructured,1,{}
DrugClass::ntcp,DrugClass,DrugClass,NTCP,ntcp,NTCP,unstructured,5,{}
DrugClass::oat,DrugClass,DrugClass,OAT,oat,OAT,pdf,1,{}
DrugClass::oat1,DrugClass,DrugClass,OAT1,oat1,OAT1,pdf|unstructured,6,{}
DrugClass::oat13,DrugClass,DrugClass,OAT1/3,oat13,OAT1/3,pdf,1,{}
DrugClass::oat13抑制剂,DrugClass,DrugClass,OAT1/3抑制剂,oat13抑制剂,OAT1/3抑制剂,unstructured,1,{}
